epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,valid_i_rmse,valid_u_rmse,learning_rate,time
1,0.003740,0.000000,0.003740,0.000518,0.000000,0.000518,1.031174,0.964906,0.500000,175.885220
2,0.003658,0.000000,0.003658,0.000502,0.000000,0.000502,1.031174,0.927814,0.500000,179.092133
3,0.003729,0.000000,0.003729,0.000517,0.000000,0.000517,1.031174,0.964485,0.500000,191.911012
4,0.003725,0.000000,0.003725,0.000517,0.000000,0.000517,1.031174,0.964244,0.500000,212.745900
5,0.003723,0.000000,0.003723,0.000517,0.000000,0.000517,1.031174,0.964005,0.500000,193.164682
6,0.003721,0.000000,0.003721,0.000517,0.000000,0.000517,1.031174,0.963768,0.500000,221.541432
7,0.003719,0.000000,0.003719,0.000517,0.000000,0.000517,1.031174,0.963534,0.500000,212.874636
8,0.003718,0.000000,0.003718,0.000516,0.000000,0.000516,1.031174,0.963302,0.500000,210.789899
9,0.003716,0.000000,0.003716,0.000516,0.000000,0.000516,1.031174,0.963072,0.500000,212.929232
10,0.003714,0.000000,0.003714,0.000516,0.000000,0.000516,1.031174,0.962844,0.500000,206.308551
11,0.003713,0.000000,0.003713,0.000516,0.000000,0.000516,1.031174,0.962619,0.500000,198.162237
12,0.003639,0.000000,0.003639,0.000500,0.000000,0.000500,1.031174,0.927099,0.500000,212.420697
13,0.003712,0.000000,0.003712,0.000515,0.000000,0.000515,1.031174,0.962235,0.500000,222.151440
14,0.003708,0.000000,0.003708,0.000515,0.000000,0.000515,1.031174,0.962015,0.500000,216.513793
15,0.003707,0.000000,0.003707,0.000515,0.000000,0.000515,1.031174,0.961796,0.500000,226.088142
