epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,valid_i_rmse,valid_u_rmse,learning_rate,time
1,0.003651,0.000000,0.003651,0.000495,0.000000,0.000495,1.053331,0.942689,0.500000,180.411333
2,0.003571,0.000000,0.003571,0.000488,0.000000,0.000488,1.053331,0.938013,0.500000,177.232498
3,0.003554,0.000000,0.003554,0.000484,0.000000,0.000484,1.053331,0.936880,0.500000,183.225883
4,0.003393,0.000000,0.003393,0.000473,0.000000,0.000473,1.053331,0.932105,0.500000,182.015317
5,0.003314,0.000000,0.003314,0.000467,0.000000,0.000467,1.053331,0.930423,0.500000,182.216225
6,0.003266,0.000000,0.003266,0.000463,0.000000,0.000463,1.053331,0.929573,0.500000,179.856902
7,0.003237,0.000000,0.003237,0.000461,0.000000,0.000461,1.053331,0.929034,0.500000,179.691523
8,0.003219,0.000000,0.003219,0.000460,0.000000,0.000460,1.053331,0.928700,0.500000,179.792687
9,0.003370,0.000000,0.003370,0.000517,0.000000,0.000517,1.053331,0.974845,0.500000,182.786500
10,0.003614,0.000000,0.003614,0.000492,0.000000,0.000492,1.053331,0.940790,0.500000,184.263733
11,0.003630,0.000000,0.003630,0.000497,0.000000,0.000497,1.053331,0.943199,0.500000,178.445747
12,0.003548,0.000000,0.003548,0.000485,0.000000,0.000485,1.053331,0.936936,0.500000,179.825367
13,0.003521,0.000000,0.003521,0.000517,0.000000,0.000517,1.053331,0.974845,0.500000,177.834892
14,0.003727,0.000000,0.003727,0.000517,0.000000,0.000517,1.053331,0.974845,0.500000,169.662205
15,0.003672,0.000000,0.003672,0.000503,0.000000,0.000503,1.053331,0.947073,0.500000,180.259052
