epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,valid_i_rmse,valid_u_rmse,learning_rate,time
1,0.004078,0.000000,0.004078,0.000550,0.000000,0.000550,0.993866,0.924043,0.100000,185.825617
2,0.004074,0.000000,0.004074,0.000550,0.000000,0.000550,0.993866,0.923567,0.100000,184.480022
3,0.004071,0.000000,0.004071,0.000549,0.000000,0.000549,0.993866,0.923218,0.100000,184.357706
4,0.004068,0.000000,0.004068,0.000549,0.000000,0.000549,0.993866,0.922940,0.100000,186.010108
5,0.004067,0.000000,0.004067,0.000549,0.000000,0.000549,0.993866,0.922705,0.100000,186.099451
6,0.004065,0.000000,0.004065,0.000549,0.000000,0.000549,0.993866,0.922513,0.100000,185.734887
7,0.004064,0.000000,0.004064,0.000548,0.000000,0.000548,0.993866,0.922360,0.100000,183.399654
8,0.004063,0.000000,0.004063,0.000548,0.000000,0.000548,0.993866,0.922231,0.100000,186.517718
9,0.004062,0.000000,0.004062,0.000548,0.000000,0.000548,0.993866,0.922111,0.100000,183.283482
10,0.004061,0.000000,0.004061,0.000548,0.000000,0.000548,0.993866,0.921998,0.100000,181.549425
11,0.004060,0.000000,0.004060,0.000548,0.000000,0.000548,0.993866,0.921886,0.100000,181.785020
12,0.004059,0.000000,0.004059,0.000548,0.000000,0.000548,0.993866,0.921767,0.100000,181.326700
13,0.004058,0.000000,0.004058,0.000548,0.000000,0.000548,0.993866,0.921661,0.100000,180.949900
14,0.004057,0.000000,0.004057,0.000548,0.000000,0.000548,0.993866,0.921562,0.100000,180.808220
15,0.004056,0.000000,0.004056,0.000548,0.000000,0.000548,0.993866,0.921468,0.100000,181.666998
16,0.004056,0.000000,0.004056,0.000547,0.000000,0.000547,0.993866,0.921372,0.100000,183.663553
17,0.004055,0.000000,0.004055,0.000547,0.000000,0.000547,0.993866,0.921274,0.100000,187.771856
