epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,valid_i_rmse,valid_u_rmse,learning_rate,time
1,20024.662109,20024.662109,0.000000,0.001485,0.001485,0.000000,2.572717,0.977561,0.500000,167.147911
2,0.010530,0.010530,0.000000,0.001265,0.001265,0.000000,2.375156,0.977561,0.500000,166.997131
3,0.008826,0.008826,0.000000,0.001050,0.001050,0.000000,2.163562,0.977561,0.500000,178.193738
4,0.007205,0.007205,0.000000,0.000850,0.000850,0.000000,1.947129,0.977561,0.500000,207.910497
5,0.005756,0.005756,0.000000,0.000677,0.000677,0.000000,1.737675,0.977561,0.500000,216.579737
6,0.004534,0.004534,0.000000,0.000534,0.000534,0.000000,1.543049,0.977561,0.500000,214.700186
7,0.003553,0.003553,0.000000,0.000422,0.000422,0.000000,1.371760,0.977561,0.500000,217.531213
8,0.002807,0.002807,0.000000,0.000339,0.000339,0.000000,1.228229,0.977561,0.500000,213.831160
9,0.002270,0.002270,0.000000,0.000280,0.000280,0.000000,1.117125,0.977561,0.500000,177.729715
10,0.001908,0.001908,0.000000,0.000241,0.000241,0.000000,1.036331,0.977561,0.500000,167.934389
11,0.001679,0.001679,0.000000,0.000218,0.000218,0.000000,0.984281,0.977561,0.500000,171.994949
12,0.001547,0.001547,0.000000,0.000204,0.000204,0.000000,0.952204,0.977561,0.500000,171.660720
13,0.001476,0.001476,0.000000,0.000197,0.000197,0.000000,0.935752,0.977561,0.500000,166.342991
14,0.001442,0.001442,0.000000,0.000193,0.000193,0.000000,0.926888,0.977561,0.500000,177.396264
15,0.001428,0.001428,0.000000,0.000192,0.000192,0.000000,0.923805,0.977561,0.500000,195.077441
