epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,time
1,6.915094,0.000000,6.915094,3.754946,0.000000,3.754946,187.719289
2,3.731628,0.000000,3.731628,3.063645,0.000000,3.063645,181.095451
3,3.018369,0.000000,3.018369,1.744161,0.000000,1.744161,188.257793
4,1.799247,0.000000,1.799247,1.117688,0.000000,1.117688,178.245813
5,1.159106,0.000000,1.159106,0.836320,0.000000,0.836320,169.993785
6,0.822620,0.000000,0.822620,0.722751,0.000000,0.722751,180.789435
7,0.645489,0.000000,0.645489,0.687713,0.000000,0.687713,188.593402
8,0.549364,0.000000,0.549364,0.686449,0.000000,0.686449,185.464734
9,0.545415,0.000000,0.545415,0.687794,0.000000,0.687794,172.082957
10,0.500101,0.000000,0.500101,0.700331,0.000000,0.700331,176.490396
11,0.475577,0.000000,0.475577,0.715664,0.000000,0.715664,163.849265
12,0.462244,0.000000,0.462244,0.730165,0.000000,0.730165,183.323013
13,0.454951,0.000000,0.454951,0.742522,0.000000,0.742522,161.605651
14,0.450930,0.000000,0.450930,0.752493,0.000000,0.752493,171.551675
15,0.448690,0.000000,0.448690,0.760281,0.000000,0.760281,156.441477
