epoch,train_loss,train_i_loss,train_u_loss,valid_loss,valid_i_loss,valid_u_loss,valid_i_rmse,valid_u_rmse,learning_rate,time
1,0.442324,0.001509,0.000000,0.200581,0.000189,0.000000,0.917548,1.033490,0.100000,302.093799
2,0.108944,0.001396,0.000000,0.049011,0.000185,0.000000,0.907450,1.033490,0.100000,283.648765
3,0.027601,0.001377,0.000000,0.012112,0.000184,0.000000,0.905736,1.033490,0.100000,276.986634
4,0.007800,0.001374,0.000000,0.003129,0.000184,0.000000,0.905350,1.033490,0.100000,277.322708
5,0.002979,0.001373,0.000000,0.000942,0.000184,0.000000,0.905238,1.033490,0.100000,272.908795
6,0.001805,0.001373,0.000000,0.000410,0.000184,0.000000,0.905201,1.033490,0.100000,276.667557
7,0.001519,0.001373,0.000000,0.000280,0.000184,0.000000,0.905188,1.033490,0.100000,271.729626
8,0.001450,0.001373,0.000000,0.000248,0.000184,0.000000,0.905182,1.033490,0.100000,277.366797
9,0.001433,0.001373,0.000000,0.000241,0.000184,0.000000,0.905180,1.033490,0.100000,275.766354
10,0.001429,0.001373,0.000000,0.000239,0.000184,0.000000,0.905180,1.033490,0.100000,272.408613
11,0.001428,0.001373,0.000000,0.000238,0.000184,0.000000,0.905179,1.033490,0.100000,273.415917
